erpid,year,month,region,inn,ogrn,organization_name,type_name,kind_knm,start_date,end_date,foiv,reasons,risk_category
78220041000101032043,2022,5,Санкт-Петербург,7826717644,1027810317590,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 259 ИМЕНИ М.Т. ЛОРИС-МЕЛИКОВА АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-05-11,2022-05-24,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101030247,2022,2,Санкт-Петербург,7810214740,1027804899055,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 67 КОМБИНИРОВАННОГО ВИДА МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101030273,2022,6,Санкт-Петербург,7804093336,1027802497447,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 653 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ИНОСТРАННЫХ ЯЗЫКОВ (ХИНДИ И АНГЛИЙСКОГО) КАЛИНИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ИМЕНИ РАБИНДРАНАТА ТАГОРА,Плановое КНМ,Выездная проверка,2022-06-08,2022-06-22,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля периода времени с даты иного события, установленного федеральным законом о виде контроля, положением о виде контроля, которое ведет к возникновению объекта контроля",1
78220041000101030432,2022,2,Санкт-Петербург,7810158052,1027804894480,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 75 МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101030531,2022,6,Санкт-Петербург,7804085825,1027802506071,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 619 КАЛИНИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-06-16,2022-06-29,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля периода времени с даты иного события, установленного федеральным законом о виде контроля, положением о виде контроля, которое ведет к возникновению объекта контроля",1
78220041000101027121,2022,3,Санкт-Петербург,7827001571,1027812405390,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 434 КУРОРТНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-03-01,2022-03-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101030770,2022,2,Санкт-Петербург,7805149246,1027802735960,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №251 КИРОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-07,2022-02-18,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101027863,2022,4,Санкт-Петербург,7816158179,1037835023566,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 90 КОМБИНИРОВАННОГО ВИДА ФРУНЗЕНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-04-18,2022-04-29,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101033253,2022,2,Санкт-Петербург,7810171102,1027804899099,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 70 МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101033362,2022,4,Санкт-Петербург,7826718310,1027810295237,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №241 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-04-08,2022-04-21,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101033701,2022,4,Санкт-Петербург,7814046906,1027807586278,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 51 КОМПЕНСИРУЮЩЕГО ВИДА ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-04-01,2022-04-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101033771,2022,7,Санкт-Петербург,7825428311,1027809229590,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 32 КОМБИНИРОВАННОГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-07-04,2022-07-15,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101036309,2022,5,Санкт-Петербург,7825127160,1027809237312,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 45 КОМБИНИРОВАННОГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-05-11,2022-05-24,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101036437,2022,2,Санкт-Петербург,7810214719,1027804899242,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 100 КОМБИНИРОВАННОГО ВИДА МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101037012,2022,4,Санкт-Петербург,7826048672,1027810346739,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА-ИНТЕРНАТ № 2 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-04-08,2022-04-21,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101034553,2022,4,Санкт-Петербург,7825129093,1027809228370,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 39 КОМПЕНСИРУЮЩЕГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-04-06,2022-04-19,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101035973,2022,3,Санкт-Петербург,7825429241,1027809221670,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 44 КОМБИНИРОВАННОГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА 'ДОШКОЛЬНЫЙ МИКРОРАЙОННЫЙ ЦЕНТР',Плановое КНМ,Выездная проверка,2022-03-09,2022-03-22,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля периода времени с даты государственной регистрации организации или гражданина в качестве индивидуального предпринимателя",1
78220041000101035983,2022,6,Санкт-Петербург,7826717274,1027810356221,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 229 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-06-09,2022-06-23,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101038342,2022,2,Санкт-Петербург,7810214797,1027804895447,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 269 ПРИСМОТРА И ОЗДОРОВЛЕНИЯ  МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101038423,2022,2,Санкт-Петербург,7814046790,1027807592119,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 70 КОМБИНИРОВАННОГО ВИДА ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101040326,2022,2,Санкт-Петербург,7801096875,1027800507932,ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО 'ЗАВОД ИМ. КОЗИЦКОГО',Плановое КНМ,Выездная проверка,2022-02-07,2022-02-18,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",2
78220041000101039823,2022,1,Санкт-Петербург,7819013189,1027808917267,САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ СТАЦИОНАРНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ 'ДОМ-ИНТЕРНАТ ДЛЯ ДЕТЕЙ-ИНВАЛИДОВ И ИНВАЛИДОВ С ДЕТСТВА С НАРУШЕНИЯМИ УМСТВЕННОГО РАЗВИТИЯ № 1',Плановое КНМ,Выездная проверка,2022-01-18,2022-01-31,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101040974,2022,8,Санкт-Петербург,7825428939,1027809229436,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №49 КОМБИНИРОВАННОГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-08-09,2022-12-31,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101037715,2022,2,Санкт-Петербург,7810145840,1037821015132,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 111 ПРИСМОТРА И ОЗДОРОВЛЕНИЯ МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101037904,2022,2,Санкт-Петербург,7810214846,1027804895601,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 113 КОМБИНИРОВАННОГО ВИДА МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101041340,2022,4,Санкт-Петербург,7825430374,1027809229172,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 53 КОМПЕНСИРУЮЩЕГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА 'КОНСУЛЬТАТИВНО-ПРАКТИЧЕСКИЙ ЦЕНТР ПО АБИЛИТАЦИИ ДЕТЕЙ СО ЗРИТЕЛЬНОЙ ПАТОЛОГИЕЙ',Плановое КНМ,Выездная проверка,2022-04-06,2022-04-19,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101041854,2022,3,Санкт-Петербург,7825426000,1027809224750,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 58 КОМБИНИРОВАННОГО ВИДА ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-03-09,2022-03-22,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042041,2022,2,Санкт-Петербург,7810214821,1027804895458,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 428 МОСКОВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-15,2022-02-28,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042049,2022,3,Санкт-Петербург,7825128445,1027809230338,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД № 59 ЦЕНТРАЛЬНОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-03-09,2022-03-22,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042054,2022,8,Санкт-Петербург,7814046381,1027807592230,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД № 60  ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-08-01,2022-08-12,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101051129,2022,3,Санкт-Петербург,7807018016,1027804609216,САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ СТАЦИОНАРНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ 'ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ № 7',Плановое КНМ,Выездная проверка,2022-03-01,2022-03-15,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042184,2022,3,Санкт-Петербург,7814355510,5067847435552,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 50 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-03-01,2022-03-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042288,2022,7,Санкт-Петербург,7814758163,1197847104619,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №22 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-07-01,2022-07-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля периода времени с даты государственной регистрации организации или гражданина в качестве индивидуального предпринимателя",1
78220041000101042380,2022,2,Санкт-Петербург,7814046529,1027807580118,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 49 КОМБИНИРОВАННОГО ВИДА ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042472,2022,2,Санкт-Петербург,7813054326,1037828043329,САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ СТАЦИОНАРНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ 'ДОМ-ИНТЕРНАТ ВЕТЕРАНОВ ВОЙНЫ И ТРУДА № 2',Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042609,2022,6,Санкт-Петербург,7814046737,1027807583935,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №7 ОБЩЕРАЗВИВАЮЩЕГО ВИДА ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-06-01,2022-06-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042651,2022,3,Санкт-Петербург,7814133757,1037832011535,САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ СТАЦИОНАРНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ 'ДОМ - ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ №1',Плановое КНМ,Выездная проверка,2022-03-01,2022-03-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042772,2022,3,Санкт-Петербург,7814046487,1037832025681,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД №6 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-03-01,2022-03-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042840,2022,6,Санкт-Петербург,7825065611,1037843043050,САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ СТАЦИОНАРНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ 'ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ №1',Плановое КНМ,Выездная проверка,2022-06-01,2022-06-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101042907,2022,5,Санкт-Петербург,7814046448,1027807580020,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 5 ПРИМОРСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-05-11,2022-05-24,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101043108,2022,1,Санкт-Петербург,7813126644,1027806881563,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 12 КОМПЕНСИРУЮЩЕГО ВИДА ПЕТРОГРАДСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,Плановое КНМ,Выездная проверка,2022-01-18,2022-01-31,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",1
78220041000101044718,2022,1,Санкт-Петербург,7821007633,1027812404509,ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ 'РОССИЙСКИЙ НАУЧНЫЙ ЦЕНТР РАДИОЛОГИИ И ХИРУРГИЧЕСКИХ ТЕХНОЛОГИЙ ИМЕНИ АКАДЕМИКА А.М. ГРАНОВА' МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,Плановое КНМ,Выездная проверка,2022-01-18,2022-01-31,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",2
78220041000101044879,2022,2,Санкт-Петербург,7843311757,1107847294840,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ 'САНКТ-ПЕТЕРБУРГСКИЙ КЛИНИЧЕСКИЙ НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР СПЕЦИАЛИЗИРОВАННЫХ ВИДОВ МЕДИЦИНСКОЙ ПОМОЩИ (ОНКОЛОГИЧЕСКИЙ)',Плановое КНМ,Выездная проверка,2022-02-01,2022-02-14,Роспотребнадзор,"(ФЗ 248) Истечение установленного федеральным законом о виде контроля, положением о виде контроля период времени с даты окончания проведения последнего планового контрольного (надзорного) мероприятия",2
